,BTC,ETH,XRP,LTC
2013-10-28,142.64364480557168,,,
2013-10-29,148.6708309122603,,,
2013-10-30,143.61323155216286,,,
2013-10-31,149.2119346088996,,,
2013-11-01,149.68530174009626,,,
2013-11-02,151.6919659385413,,,
2013-11-03,155.4979637171418,,,
2013-11-04,163.19783799792685,,,
2013-11-05,180.00592856084188,,,
2013-11-06,194.74735518236298,,,
2013-11-07,211.78451178451178,,,
2013-11-08,248.67843049661232,,,
2013-11-09,254.06894497803592,,,
2013-11-10,240.48842230660412,,,
2013-11-11,254.76948633716592,,,
2013-11-12,262.4763251935676,,,
2013-11-13,291.1770406261648,,,
2013-11-14,310.71375409348025,,,
2013-11-15,301.6344725111441,,,
2013-11-16,323.1051263001486,,,
2013-11-17,353.1403046062407,,,
2013-11-18,463.9232078123845,,,
2013-11-19,420.31180565842095,,,
2013-11-20,424.7061432690175,,,
2013-11-21,527.019002375297,,,
2013-11-22,575.1590471963309,,,
2013-11-23,618.1954061251664,,,
2013-11-24,596.8967672732653,,,
2013-11-25,592.2185881308274,,,
2013-11-26,651.7578430648852,,,
2013-11-27,703.1406295969404,,,
2013-11-28,744.1804002354327,,,
2013-11-29,822.6813973991626,,,
2013-11-30,819.8789949305709,,,
2013-12-01,701.6383807214753,,,
2013-12-02,755.593085106383,,,
2013-12-03,774.4053247901018,,,
2013-12-04,837.6287522071808,,,
2013-12-05,755.6455789318818,,,
2013-12-06,617.6243686406559,,,
2013-12-07,546.7663055413219,,,
2013-12-08,555.2302174072175,,,
2013-12-09,668.8861317592188,,,
2013-12-10,728.0836363636364,,,
2013-12-11,654.0345754340088,,,
2013-12-12,643.1021778584393,,,
2013-12-13,655.1076345887667,,,
2013-12-14,636.9669629197931,,,
2013-12-15,629.0031325125665,,,
2013-12-16,506.5953832752614,,,
2013-12-17,511.15124736344467,,,
2013-12-18,389.61997236162625,,,
2013-12-19,507.4376234725982,,,
2013-12-20,442.69498352251924,,,
2013-12-21,440.39359209080925,,,
2013-12-22,452.1257781032589,,,
2013-12-23,472.6061888775361,,,
2013-12-24,475.1258769365683,,,
2013-12-25,496.20724934229753,,,
2013-12-26,543.3352820812628,,,
2013-12-27,521.1982771101782,,,
2013-12-28,512.5235268568119,,,
2013-12-29,522.039307948458,,,
2013-12-30,534.6256983240223,,,
2013-12-31,529.224457979842,,,
2014-01-01,542.0942643753173,,,
2014-01-02,570.7973348952995,,,
2014-01-03,594.6348467067626,,,
2014-01-04,598.0005867683732,,,
2014-01-05,663.4149919319349,,,
2014-01-06,681.4402293780325,,,
2014-01-07,583.046208733475,,,
2014-01-08,607.3685375901133,,,
2014-01-09,616.2771427172103,,,
2014-01-10,624.294978042737,,,
2014-01-11,660.7571575770958,,,
2014-01-12,635.938764995952,,,
2014-01-13,604.5602021385674,,,
2014-01-14,603.3620887295432,,,
2014-01-15,620.038252731638,,,
2014-01-16,604.3908631806036,,,
2014-01-17,586.5233608166469,,,
2014-01-18,596.1695131527287,,,16.990831124852768
2014-01-19,615.2017078916373,,,17.410208333333337
2014-01-20,612.5943265025309,,,17.336419440021626
2014-01-21,607.200946325595,,,17.18378678101434
2014-01-22,603.7372819303159,,,17.085765078627944
2014-01-23,600.9967421853997,,,17.008207803846815
2014-01-24,575.9445337424808,,,16.702391478531943
2014-01-25,591.5150629551155,,,16.85817929422079
2014-01-26,596.9463943888362,,,17.012972240081833
2014-01-27,559.436593937619,,,10.125802350270906
2014-01-28,585.876865216011,,,11.541774244755418
2014-01-29,585.2464236723496,,,12.87542132079169
2014-01-30,592.2935268405286,,,17.117282925691278
2014-01-31,595.6373606589722,,,11.912747213179443
2014-02-01,604.9323764427346,,,17.059093015685118
2014-02-02,602.9351546315479,,,16.942477845146495
2014-02-03,602.133649429545,,,12.042672988590901
2014-02-04,596.2941045935349,,,15.086240846216434
2014-02-05,584.7621157301435,,,15.613148489994831
2014-02-06,568.8902161294307,,,15.132479749042856
2014-02-07,525.3013260645351,,,14.130605671135996
2014-02-08,508.27379549138067,,,13.367600821423311
2014-02-09,512.3446785521339,,,13.372196110210696
2014-02-10,509.44214694236695,,,13.296440035195777
2014-02-11,499.301284488642,,,12.93190326825583
2014-02-12,493.0513765072816,,,13.312387165696602
2014-02-13,453.94550152346136,,,11.257848437781844
2014-02-14,491.5589698694098,,,12.190662452761364
2014-02-15,478.7083728508548,,,11.824096809416114
2014-02-16,450.79913183045153,,,11.54045777485956
2014-02-17,470.9861060418035,,,11.96304709346181
2014-02-18,459.3547690141529,,,11.391998271550992
2014-02-19,456.79199466472664,,,11.556837465017583
2014-02-20,413.90209154141746,,,10.347552288535438
2014-02-21,418.67279492230244,,,10.383085314073101
2014-02-22,441.657566693417,,,10.64394735731135
2014-02-23,448.91174825514946,,,11.088120181902191
2014-02-24,405.2713748331514,,,10.537055745661938
2014-02-25,384.2756798022393,,,9.76060226697688
2014-02-26,426.07978289377826,,,10.60938659405508
2014-02-27,429.23410710798674,,,10.387465392013281
2014-02-28,408.0289558145708,,,10.078315208619898
2014-03-01,412.82106228432156,,,10.15539813219431
2014-03-02,411.4143681073386,,,9.503671903279523
2014-03-03,484.8521934921557,,,10.61826303747821
2014-03-04,489.4441216347085,,,10.27832655432888
2014-03-05,491.79046509369846,,,12.491477813379943
2014-03-06,484.8488250272827,,,12.412129920698439
2014-03-07,453.4308526462261,,,11.381114401420277
2014-03-08,448.6695216160453,,,11.261604992562738
2014-03-09,457.9758408905523,,,11.907371863154362
2014-03-10,453.00907715582446,,,11.68763419062027
2014-03-11,454.41636582430806,,,11.678500601684718
2014-03-12,460.20521350903726,,,12.563602328796717
2014-03-13,462.9650408836608,,,12.268573583417012
2014-03-14,454.1581556707961,,,12.489349280946891
2014-03-15,462.1338711226351,,,12.477614520311148
2014-03-16,461.4304235090751,,,12.781622731201383
2014-03-17,451.4049762692363,,,12.910182321300157
2014-03-18,443.617963842133,,,13.84088047187455
2014-03-19,441.376650135365,,,12.270270873763149
2014-03-20,426.6482584895606,,,12.586123625442038
2014-03-21,418.1906144170295,,,11.500241896468312
2014-03-22,410.6456652152879,,,11.457014059506534
2014-03-23,410.1923584905661,,,10.91111673584906
2014-03-24,426.2596800735686,,,11.67951523401578
2014-03-25,422.9893393284502,,,11.843701501196607
2014-03-26,425.7789137843521,,,11.921809585961858
2014-03-27,360.1101904346562,,,9.867019217909581
2014-03-28,367.2580541221504,,,10.06287068294692
2014-03-29,363.1320105627832,,,9.804564285195147
2014-03-30,335.9197640332389,,,9.439345369334013
2014-03-31,331.01632579054245,,,9.400863652451406
2014-04-01,350.6913222141648,,,9.608942228668116
2014-04-02,320.3950706777818,,,8.009876766944545
2014-04-03,329.59601094086605,,,8.305819475709825
2014-04-04,331.1512116788321,,,8.046974443795621
2014-04-05,339.03892944038927,,,8.069126520681266
2014-04-06,333.76600243309,,,8.477656461800487
2014-04-07,331.1689523670723,,,8.411691390123636
2014-04-08,329.41161850830065,,,8.136466977155026
2014-04-09,323.13289111207774,,,8.207575434246776
2014-04-10,265.59541837936587,,,6.294611415590972
2014-04-11,305.23356401384086,,,7.630839100346022
2014-04-12,309.1166858900423,,,7.8515638216070744
2014-04-13,300.43971068819684,,,7.811432477893119
2014-04-14,329.92390733106726,,,7.951166166678721
2014-04-15,379.41362505735464,,,9.561223351445337
2014-04-16,379.5231623314065,,,9.626680917168592
2014-04-17,361.9987706002646,,,9.086169142066641
2014-04-18,351.02217731264284,,,8.880857575788092
2014-04-19,364.0780801154818,,,9.376830953374233
2014-04-20,365.01484903163725,,,9.41737580471926
2014-04-21,358.5124094791291,,,8.819849828574329
2014-04-22,354.08661552194155,,,8.816756726496346
2014-04-23,356.0857283986314,,,8.766795024601464
2014-04-24,362.5618234442837,,,9.064063714198264
2014-04-25,336.91233943074735,,,8.136096084913119
2014-04-26,332.996341551587,,,7.888683331357098
2014-04-27,314.8603378883185,,,7.211995686260333
2014-04-28,321.0433734939758,,,7.57659151012048
2014-04-29,320.0924996383625,,,7.444074372514755
2014-04-30,323.817853188929,,,7.933537403128761
2014-05-01,331.9602141997593,,,8.068140304426619
2014-05-02,327.79392343577166,,,8.129158183637763
2014-05-03,317.55281585148845,,,7.307207845558601
2014-05-04,315.2286803251094,,,7.656869969942072
2014-05-05,309.7376387487387,,,7.398981740665994
2014-05-06,308.3254499820724,,,7.399810799569739
2014-05-07,315.90583040137864,,,7.581762043041216
2014-05-08,317.435137007573,,,7.681930315583268
2014-05-09,326.29345475654884,,,7.85569438466403
2014-05-10,329.31283167646274,,,7.837651980156447
2014-05-11,317.70715477831794,,,7.180194406276177
2014-05-12,320.454742704928,,,7.892800312822377
2014-05-13,320.40404777542625,,,7.651213416431924
2014-05-14,324.49401073936394,,,7.787853012804627
2014-05-15,326.4214168924031,,,7.6998829903631805
2014-05-16,326.9622176791278,,,7.654165898135321
2014-05-17,327.3126849688474,,,7.633687905775799
2014-05-18,323.9924065420561,,,7.604247578125
2014-05-19,323.4815895005468,,,7.440480910499453
2014-05-20,354.7845837590619,,,7.879765605288765
2014-05-21,357.4155552305743,,,7.62367379306815
2014-05-22,381.0091698370891,,,7.810665121110136
2014-05-23,380.2368525311812,,,8.152601319593177
2014-05-24,381.69234287111766,,,8.080426898581562
2014-05-25,419.19780630961117,,,8.546173101299853
2014-05-26,425.395401540154,,,8.50790803080308
2014-05-27,419.96269492105387,,,8.218669939605025
2014-05-28,424.6282382912013,,,8.237787822849306
2014-05-29,420.1811636791067,,,8.006316772453717
2014-05-30,457.1373067783738,,,8.439257534166234
2014-05-31,463.5936160309644,,,8.06083598933392
2014-06-01,467.02860292496507,,,8.19635198133314
2014-06-02,487.5272451203684,,,8.517861514755223
2014-06-03,494.5521876145108,,,8.481362305670062
2014-06-04,475.3691788361342,,,8.318908339022677
2014-06-05,486.9020417188767,,,8.265819475934252
2014-06-06,477.82892782094507,,,8.272050162914967
2014-06-07,483.7829252797732,,,8.228813748790499
2014-06-08,483.01513218980597,,,8.318539738237378
2014-06-09,476.6798966294336,,,8.362023616250783
2014-06-10,479.58462144140157,,,8.172121949361484
2014-06-11,461.5030461848872,,,7.9747726380748505
2014-06-12,426.3367484723044,,,7.36287401642406
2014-06-13,434.52880646273593,,,7.339191541155611
2014-06-14,415.2827446923797,,,7.072265142111227
2014-06-15,432.2279124181075,,,7.279228074057584
2014-06-16,434.53714651689813,,,7.026183210033007
2014-06-17,449.51454402515725,,,7.1158197270636805
2014-06-18,448.3740372090737,,,7.158569495945931
2014-06-19,438.4069065100343,,,7.4090284952598635
2014-06-20,437.37687174958296,,,7.16094845895133
2014-06-21,437.5153076243745,,,7.21077728801884
2014-06-22,442.6402340300264,,,7.1569835479963935
2014-06-23,434.41490879670494,,,7.0796597686599
2014-06-24,427.38868164684004,,,6.953190735599257
2014-06-25,414.46811115191576,,,6.755830211776228
2014-06-26,424.7685947376157,,,6.657521368215124
2014-06-27,441.4739745472345,,,6.787958146226678
2014-06-28,435.6027435144395,,,6.681274880024473
2014-06-29,438.88983113069014,,,6.568864102533039
2014-06-30,468.13100990872266,,,6.431937505051986
2014-07-01,469.7593999610364,,,5.84674762935905
2014-07-02,474.7558411443078,,,5.947271169573155
2014-07-03,473.18710000488545,,,5.9470154728614
2014-07-04,465.2371038170935,,,5.486406246554877
2014-07-05,463.39596702973205,,,5.384730646280541
2014-07-06,464.3602222549309,,,5.184423999000736
2014-07-07,459.1128580537571,,,5.653010709930106
2014-07-08,456.13290897049086,,,5.670188191412172
2014-07-09,458.2583155676444,,,5.711250474003774
2014-07-10,451.17685729687344,,,5.687986639941683
2014-07-11,463.3949000858159,,,5.777602980320951
2014-07-12,466.7111879367414,,,6.338918025675615
2014-07-13,461.2923501287238,,,6.6149323008459
2014-07-14,457.3771262933881,,,6.382789272849489
2014-07-15,456.37674281936387,,,6.328065150724162
2014-07-16,458.9427505172924,,,6.287281621284142
2014-07-17,462.05296118299447,,,6.454866006137597
2014-07-18,464.8327788046827,,,6.591282320172519
2014-07-19,464.29574861367837,,,6.540487781146026
2014-07-20,459.6204559457794,,,6.275657705483671
2014-07-21,461.6779479212901,,,6.368893459368989
2014-07-22,457.31972900131046,,,6.356735086723636
2014-07-23,459.66863720757516,,,6.237243738269587
2014-07-24,447.2502127870151,,,5.850480033466944
2014-07-25,445.6875421626984,,,5.600108536028521
2014-07-26,444.0054563492063,,,5.647749404761905
2014-07-27,441.66666666666663,,,5.7117569999999995
2014-07-28,437.92928856795453,,,5.6803808020149384
2014-07-29,432.9334574428476,,,5.630420835412318
2014-07-30,418.2750565878168,,,5.347311978429967
2014-07-31,436.31731320228215,,,5.640705861905972
2014-08-01,445.32039318153545,,,5.74969191170835
2014-08-02,439.9220355854175,,,5.645625063956204
2014-08-03,435.4426502426278,,,5.556256925948936
2014-08-04,438.54748919684107,,,5.481843614960514
2014-08-05,432.3494719274647,,,5.307094091404348
2014-08-06,434.1176470588235,,,5.365268682352941
2014-08-07,436.03469479353686,,,5.337064664272892
2014-08-08,439.30634398964247,,,5.2519073423961755
2014-08-09,438.51956976396775,,,5.156990140424261
2014-08-10,436.7596927596853,,,5.110961924673837
2014-08-11,428.1204068927736,,,4.501634704028687
2014-08-12,427.76555022728417,,,4.303013444090316
2014-08-13,407.40782435129734,,,3.78166127758483
2014-08-14,384.29390563074855,,0.002701586156584162,3.844860525835639
2014-08-15,382.5515362015735,,0.0042807516900956084,3.8637705156358932
2014-08-16,386.5800219101683,,0.004252380241011852,3.699396848670451
2014-08-17,373.0156358928394,,0.006296503933871131,3.3034264714669854
2014-08-18,350.7982764203343,,0.003507982764203343,2.878341953822013
2014-08-19,363.5115595826469,,0.0036351155958264693,3.49516364538715
2014-08-20,392.29398775469235,,0.0039229398775469234,4.203822372779284
2014-08-21,387.1085306389182,,0.004606591514603127,4.347445579852209
2014-08-22,391.99363081329614,,0.004664724206678224,4.020678671251978
2014-08-23,382.44013718248283,,0.004474549605035049,3.704433725192055
2014-08-24,386.9324866209392,,0.004387814398281451,4.123763930761589
2014-08-25,384.4538939393939,,0.0036715346871212117,3.9676833661616664
2014-08-26,386.82913887204364,,0.0043750375606428134,4.162285402554579
2014-08-27,391.5189547443778,,0.003445366801750525,4.130685495324631
2014-08-28,381.65446198209133,,0.0033623758100622247,3.901676464110639
2014-08-29,389.67127439086033,,0.0039006094566525116,4.1342953199047106
2014-08-30,385.22799261955316,,0.004083416721767264,3.9794051637599845
2014-08-31,372.15472651905776,,0.0036843317925386717,3.7510144764363567
2014-09-01,368.1260945709283,,0.003423572679509633,3.696667022767076
2014-09-02,375.15806074469435,,0.003503976287355445,3.7932644195762864
2014-09-03,360.782450003802,,0.0033733159075355484,3.6754170920462323
2014-09-04,371.7855064668972,,0.0037141372096043024,3.963761434356307
2014-09-05,368.87550200803213,,0.0038363052208835345,3.8363052208835344
2014-09-06,382.5223972814334,,0.003978232931726907,3.9371768028266914
2014-09-07,369.46761662032753,,0.003835073860519,3.951456159754403
2014-09-08,367.5309878736387,,0.0036753098787363873,3.8752540867594036
2014-09-09,367.0903735854907,,0.0036231819872887924,3.9163293469229585
2014-09-10,368.3966303142805,,0.0038497447867842315,4.063853224356588
2014-09-11,368.19049092409244,,0.00362667633560231,4.239628819178012
2014-09-12,365.9539092104246,,0.0033009042610780293,4.135279174077799
2014-09-13,368.8423169128451,,0.003352776660737762,4.207535534374758
2014-09-14,371.71139123037665,,0.003813758874023665,4.189298892583714
2014-09-15,362.57914698061086,,0.0037236878394908733,3.9537624372074203
2014-09-16,358.36744407547553,,0.003766441837233248,3.8811194193374003
2014-09-17,348.3225301018832,,0.004183353586523618,3.876415256223139
2014-09-18,350.9844287342035,,0.0045557778849699615,3.9274806590928635
2014-09-19,302.6937986305633,,0.0034053052345938374,3.3326617498604887
2014-09-20,312.62320002074904,,0.004010955656266211,3.26694682876883
2014-09-21,307.4100036310821,,0.0037872912447349315,3.2861145676151056
2014-09-22,312.07188529907876,,0.0038010355629427795,3.362917843171403
2014-09-23,333.0515073947669,,0.0035370070085324248,3.730166891276167
2014-09-24,331.9407921409637,,0.003923540163106191,4.033080624512709
2014-09-25,318.5572687224669,,0.0038577285242290746,3.4722742290748894
2014-09-26,316.73735469682686,,0.004155594093622369,3.4841109016650953
2014-09-27,313.78416588124406,,0.003555174599434496,3.4867759269557017
2014-09-28,298.4762802387684,,0.004232393653785737,3.3300491176562987
2014-09-29,292.5609295855969,,0.0038588786612340233,3.3176409415006693
2014-09-30,306.82932263106306,,0.0037218396835147958,3.7880350415792208
2014-10-01,306.2392552037875,,0.004042358168689995,3.587638810600651
2014-10-02,294.6533713350751,,0.003951301709603358,3.407533645473043
2014-10-03,283.0876136123441,,0.0039349178292115835,3.3449349336820964
2014-10-04,258.1330215599239,,0.0038177873888712755,3.074999294011731
2014-10-05,257.86567321919256,,0.004280570175438598,3.0211619634062568
2014-10-06,265.8907361719061,,0.005174233725905294,3.0151318165980108
2014-10-07,266.38005869754903,,0.0037639502293963685,3.058043073847863
2014-10-08,283.58244365361804,,0.004058064768683275,3.1722694835112697
2014-10-09,286.67502938180684,,0.004440596205124187,3.0846433834002984
2014-10-10,283.79799018832097,,0.0037347815508783043,2.979861869097959
2014-10-11,284.97355594239593,,0.004075121849976262,2.980794897801867
2014-10-12,298.0719523131297,,0.003949453368148969,3.065696856016247
2014-10-13,309.15950258958384,,0.003756287956463444,3.082156386281778
2014-10-14,319.62028836522745,,0.003710791547920291,3.266519347092625
2014-10-15,312.72412495394497,,0.0037057808807042483,3.1800103183841784
2014-10-16,301.3004026459592,,0.0036156048317515102,3.118992469098361
2014-10-17,297.61899191556836,,0.003630951701369934,3.018451816007694
2014-10-18,305.7973771088408,,0.0038346991089448636,3.1313712575420722
2014-10-19,301.71566716057083,,0.003825754659596038,3.082659142946268
2014-10-20,301.00779247892683,,0.004211099016780187,3.0522190157363185
2014-10-21,303.04351721255813,,0.004091087482369535,3.091431771270125
2014-10-22,302.18895454187344,,0.003946587746316867,3.0226601272528164
2014-10-23,284.6316599573763,,0.003913685324413925,2.9317117901941754
2014-10-24,286.5835084393185,,0.004006437447981673,2.9541400608485926
2014-10-25,277.96079732469656,,0.003833079395107566,2.9230190670186693
2014-10-26,281.1359507070069,,0.003767221739473893,2.909757089817522
2014-10-27,279.9773904356285,,0.0037600963535504906,3.015594475773589
2014-10-28,281.13827267022276,,0.0036604203101663004,3.0222673564148885
2014-10-29,262.7425741278689,,0.0036100829685169196,2.9079218311403783
2014-10-30,274.12045298195477,,0.003703367319786209,2.96083257795322
2014-10-31,272.26125838390294,,0.003866109869051422,3.008486905142128
2014-11-01,258.6713536676248,,0.0036213989513467475,2.810844504488635
2014-11-02,258.3837937826041,,0.0036948882510912384,2.806848990239806
2014-11-03,259.89487446303264,,0.0036385282424824567,2.841950452253262
2014-11-04,261.6056683181503,,0.0038272909274945396,2.861194274679026
2014-11-05,268.19836271367524,,0.0037708689797542744,2.921240704529995
2014-11-06,278.68498841575456,,0.0041161772789006955,3.0654819224255014
2014-11-07,277.23679765459,,0.0038896322710938983,2.886475870092553
2014-11-08,279.82915355442583,,0.003886826942870975,2.877004678147583
2014-11-09,289.0798569084698,,0.003911250463971597,2.9164688603781705
2014-11-10,290.83239895349465,,0.003946595653798923,2.925195176998239
2014-11-11,297.6354072762395,,0.004027007060447521,2.9882475836371536
2014-11-12,339.0235608673565,,0.0038953807143659266,3.220730608711104
2014-11-13,335.94252033825734,,0.004145530700974095,3.225048195247271
2014-11-14,320.05119545405813,,0.004058249158357457,3.2005119545405813
2014-11-15,303.8195561273721,,0.004250435590221936,3.1245593082984877
2014-11-16,310.40795539830594,,0.00404771973839391,3.0754537323362277
2014-11-17,313.5003201024328,,0.0043890044814340595,3.135000066021127
2014-11-18,298.30708273400455,,0.004212096008204144,2.944159651468222
2014-11-19,305.3285440765856,,0.004427263889110492,2.994476109891265
2014-11-20,283.577090145413,,0.00468185775830077,2.8737503811373055
2014-11-21,284.583802930285,,0.0054440881500563525,2.8173796490098217
2014-11-22,286.9827698169914,,0.007610783055546613,2.8118600484945797
2014-11-23,294.5687758278324,,0.006707331025599744,2.88324506917834
2014-11-24,301.1391646521622,,0.006721426155036262,2.9450416543738114
2014-11-25,302.95932603563,,0.00787694247692638,2.860844915754454
2014-11-26,296.3908296593186,,0.009908345435511022,2.864318013919359
2014-11-27,298.1973050213675,,0.012503412999545941,2.8318068513510153
2014-11-28,304.260727923309,,0.012194769975166225,2.807215967075222
2014-11-29,301.4940826190286,,0.010742234163715988,2.8641606205316834
2014-11-30,304.42804080215757,,0.008563560787764693,2.8616601149051775
2014-12-01,301.5895260245409,,0.010709444069131447,2.809007861287834
2014-12-02,304.9546844816484,,0.010200734195911143,2.896837737015454
2014-12-03,305.75135836509605,,0.010536191809261212,2.884926114394615
2014-12-04,303.0277231743969,,0.010772635558849811,2.9236357154044352
2014-12-05,304.58364072695895,,0.011269594706897482,2.933965881866985
2014-12-06,302.31084506282696,,0.011548274281399993,2.8961378957018824
2014-12-07,303.2853367847705,,0.011979770802998436,3.000222898463032
2014-12-08,299.2899548594115,,0.012570178104095286,3.0424110858265077
2014-12-09,283.33337106206375,,0.012812335039426524,2.8040483733876624
2014-12-10,279.1279669679363,,0.012613792827281043,2.766476358534592
2014-12-11,287.2712664950113,,0.01376603909044094,2.901439791599614
2014-12-12,285.1619812583668,,0.013234367550200804,2.7993781376171345
2014-12-13,282.342704149933,,0.013798087951807229,2.7864994392235602
2014-12-14,283.5850066934404,,0.01361208032128514,2.83415139274431
2014-12-15,278.50898653361236,,0.01726477207521863,2.7972356422388542
2014-12-16,263.1543963202255,,0.017839236526548084,2.4278650919943634
2014-12-17,259.79584136675237,,0.02279708507993252,2.4076111966149316
2014-12-18,252.86599104599105,,0.02267955073691494,2.283741497512495
2014-12-19,267.13747047805197,,0.017900881896734264,2.3959613154670576
2014-12-20,269.25645139397886,,0.020501186209137552,2.413819465198686
2014-12-21,261.21291093194344,,0.01987569039281158,2.298916544208269
2014-12-22,268.5488131168937,,0.0201438464718982,2.3298919057683336
2014-12-23,275.27426512732336,,0.018410342851715385,2.373244043883403
2014-12-24,263.58686471888046,,0.01824284690719372,2.220076183306654
2014-12-25,261.42073819461496,,0.020338533431541045,2.206393644569932
2014-12-26,266.59006738140056,,0.020306165432441285,2.2606971008976458
2014-12-27,259.5356957743406,,0.019748071091469577,2.230288857353303
2014-12-28,258.6627847341572,,0.019523866991734185,2.2271719352800554
2014-12-29,256.8090541389959,,0.019324881323959445,2.2082394223682327
2014-12-30,255.71820175438597,,0.019654500986842106,2.1995422121162282
2014-12-31,262.78390028278835,,0.019921647480438186,2.242886867303627
2015-01-01,261.55369683990887,,0.019906851866485463,2.2529843115244494
2015-01-02,261.79358133355476,,0.020359686820310557,2.201686636951009
2015-01-03,234.02130144759062,,0.017291833963962472,1.7855918908971744
2015-01-04,218.28699105981343,,0.015009413505272774,1.6478528612503527
2015-01-05,230.65326059588756,,0.01729207494687369,1.7921735282974405
2015-01-06,237.76277068994463,,0.017382836165141854,1.8296035414807792
2015-01-07,252.30315696052742,,0.018165827301157976,1.8443360773814554
2015-01-08,241.82754928619988,,0.017399492171142086,1.7595904506672333
2015-01-09,250.22860690200056,,0.01789634996563108,1.7205318644810517
2015-01-10,233.7565958407404,,0.016620093964276644,1.454732747763763
2015-01-11,225.05815626851773,,0.01591836339287226,1.5062242166426818
2015-01-12,225.93961651417598,,0.014986574763385295,1.4263590584501582
2015-01-13,190.35817631415154,,0.012323788334578171,1.313827386357353
2015-01-14,149.91365888181173,,0.012048560764331211,0.9827275089313516
2015-01-15,184.4036556200888,,0.014767044742056711,1.1404388760727706
2015-01-16,180.66748072718906,,0.014119163618829828,1.2149075075240192
2015-01-17,172.8560292256357,,0.01314742958290185,1.149814106564837
2015-01-18,184.5804280289955,,0.013836148885053506,1.1689238552519847
2015-01-19,183.98965962947003,,0.013950095993106417,1.1762109359758723
2015-01-20,184.62124535797562,,0.014527845797219103,1.1785832599037913
2015-01-21,194.46361309985915,,0.014536155079214472,1.2013884231864058
2015-01-22,199.26137889481842,,0.014530139749010159,1.2118658615487177
2015-01-23,208.2761385961779,,0.01487924734131095,1.284007815115735
2015-01-24,222.8113651247247,,0.014852605599214152,1.6935735895174737
2015-01-25,230.38637851997385,,0.014991241650294697,2.04355021611002
2015-01-26,242.5619589707103,,0.014519758863986718,1.9166930667318867
2015-01-27,230.12072056135383,,0.01358632734194233,1.8562802984441888
2015-01-28,212.63377703338034,,0.013183294176069582,1.746108176580483
2015-01-29,206.34843423184563,,0.012609952815908087,1.702436486942996
2015-01-30,199.26611528822053,,0.012577677196992482,1.669850046115288
2015-01-31,191.9497508477075,,0.012424907372372106,1.6800094823344243
2015-02-01,204.35577473094503,,0.012363524371222174,1.6348461978475604
2015-02-02,207.53250810492187,,0.011970475067491894,1.6495327094954315
2015-02-03,202.66076535396158,,0.01177459046706517,1.6500213927512308
2015-02-04,198.36958107635857,,0.011840680294447844,1.5770381695570508
2015-02-05,190.4382120946538,,0.013623949693251536,1.5241227165644171
2015-02-06,194.32619900410586,,0.012407727806412161,1.557223279409452
2015-02-07,199.45253487085407,,0.013074113660784486,1.5956202789668326
2015-02-08,196.57592964677792,,0.012757777834075888,1.5741918391671765
2015-02-09,195.8019216555802,,0.012312024833702884,1.5566252771618627
2015-02-10,193.55286064146824,,0.012015761588622349,1.5210738659231064
2015-02-11,190.44251959224562,,0.011805531789523307,1.5050691367627131
2015-02-12,196.96033133239172,,0.012530616279366762,1.5697738407191624
2015-02-13,206.2568667076707,,0.012806488853879272,1.5978719463843247
2015-02-14,223.82918899920924,,0.01293061224848432,1.6652891661541167
2015-02-15,205.8702515889055,,0.011833422061330288,1.6209029562651205
2015-02-16,210.20265310892938,,0.012246406570126227,1.5971428806134875
2015-02-17,215.42792816469557,,0.012322477491020587,1.6413022991011825
2015-02-18,207.72365165904563,,0.012064589688357372,1.5970022835564253
2015-02-19,211.5980211352127,,0.011929896431603292,1.6315794414683413
2015-02-20,215.30662654157078,,0.011635170098306486,1.6373853641859915
2015-02-21,215.82295096477253,,0.011824939483359888,1.6398055155942646
2015-02-22,208.9366849589898,,0.011646130819614091,1.6349671684073879
2015-02-23,210.91641588481738,,0.011935759974921818,1.6114625831206115
2015-02-24,210.9375,,0.01145390625,1.59532453125
2015-02-25,209.34999706210704,,0.01155821333779893,1.5930048391447205
2015-02-26,210.0483255279668,,0.01162827530122824,1.5900658242467087
2015-02-27,223.5297271648873,,0.0116034281371293,1.6658798799663108
2015-02-28,224.5403321470937,,0.011045138938315541,1.6166656920225384
2015-03-01,228.0733807829181,,0.010256459933807827,1.6793476366469748
2015-03-02,243.66171431964608,,0.010421411521451264,1.7194768588451648
2015-03-03,250.44247851002865,,0.007926504444842407,1.7530973495702007
2015-03-04,247.38425326621115,,0.009504503010487832,1.7559878542192855
2015-03-05,247.293501370193,,0.01013161475113681,1.728799192858855
2015-03-06,245.11844385660862,,0.009481181408373621,1.7195132372074253
2015-03-07,249.56801058104531,,0.009393739918270546,1.7460676465088023
2015-03-08,249.11861716683384,,0.009204932904314511,1.7614405152153605
2015-03-09,268.317934315531,,0.009533336206230815,1.7978133384736954
2015-03-10,270.38865089712544,,0.009231068541627863,1.8629778046811944
2015-03-11,280.02379151698494,,0.009719625803554548,1.923623435825928
2015-03-12,276.1914821445397,,0.009807559530952605,1.9177383181854328
2015-03-13,269.05690818514313,,0.009817886579675875,1.8829571039665784
2015-03-14,266.84565203682683,,0.010471023385925086,1.886598759900366
2015-03-15,271.320469163829,,0.010152811956110482,1.9130480696178584
2015-03-16,276.2059833917464,,0.010388107035363582,1.9224046926458904
2015-03-17,268.27118006582043,,0.010119188912082747,1.9318717391781857
2015-03-18,243.05135636958713,,0.00954948779176108,1.6697652487726273
