,ADA,ADST,BCH,BIS,BTC,DASH,EMC2,ETH,FUN,ICX,IOTA,LTC,NEM,NEO,QTUM,STEEM,STRAAT,TRX,TotalMarketCap,UBQ,VEN,XLM,XMR,XRB,XRP,XVG
2014-04-16 00:00:00,,,,,381.06213872832365,0.4737398843930637,0.0023583815028901736,,,,,9.660404624277456,,,,,,,,,,,,,0.005074421965317918,
2014-04-17 00:00:00,,,,,357.9646337062432,0.44450090220137134,0.0021941537351136773,,,,,9.036448935402381,,,,,,,,,,,,,0.0045752435943702645,
2014-04-18 00:00:00,,,,,346.1854926019488,0.5700303139660772,0.0021587874413569108,,,,,8.704438830747023,,,,,,,,,,,,,0.004482136412847348,
2014-04-19 00:00:00,,,,,362.00649584987366,0.5318145073980513,0.002655359076145796,,,,,9.252977264525443,,,,,,,,,,,,,0.004671959581378563,
2014-04-20 00:00:00,,,,,359.55972573078316,0.5217798628653916,0.002533381450739805,,,,,9.108625045110069,,,,,,,,,,,,,0.004485023457235655,
2014-04-21 00:00:00,,,,,357.82749909779864,0.5110920245398773,0.00238253338145074,,,,,9.022013713460844,,,,,,,,,,,,,0.00443305665824612,
2014-04-22 00:00:00,,,,,353.1302019251647,0.5226091047260621,0.002174857060143302,,,,,8.735615546066441,,,,,,,,,,,,,0.004385177679669972,
2014-04-23 00:00:00,,,,,355.1395113488507,0.6311052479398583,0.0021497759144137635,,,,,8.768252132427353,,,,,,,,,,,,,0.004416654619054504,
2014-04-24 00:00:00,,,,,362.1273516642546,0.7670043415340088,0.0019696092619392188,,,,,9.081041968162083,,,,,,,,,,,,,0.004391461649782924,
2014-04-25 00:00:00,,,,,333.6345889668137,1.2218928493962835,0.0019391222615862925,,,,,7.801315884607043,,,,,,,,,,,,,0.003970067240257393,
2014-04-26 00:00:00,,,,,331.5740004338081,1.2435832550068686,0.0017005277998698575,,,,,7.64225291012942,,,,,,,,,,,,,0.0038999349287831687,
2014-04-27 00:00:00,,,,,315.51587014677176,1.2363531198033404,0.0016123201503868126,,,,,7.172294121900079,,,,,,,,,,,,,0.003513122695394404,
2014-04-28 00:00:00,,,,,317.6466344419594,1.2048192771084336,0.0014356828511651394,,,,,7.308275016232594,,,,,,,,,,,,,0.003707524709616911,
2014-04-29 00:00:00,,,,,323.4558078981628,1.186170982207435,0.0014053233039201505,,,,,7.522059887169101,,,,,,,,,,,,,0.0038782004918269924,
2014-04-30 00:00:00,,,,,323.2057761732852,1.1119133574007218,0.0014931407942238267,,,,,7.870036101083031,,,,,,,,,,,,,0.003872924187725632,
2014-05-01 00:00:00,,,,,330.5126353790613,1.0974729241877257,0.0015545126353790613,,,,,8.014440433212997,,,,,,,,,,,,,0.003908303249097473,
2014-05-02 00:00:00,,,,,324.18121483191464,0.9738854422161304,0.001491126821526475,,,,,7.574664550569903,,,,,,,,,,,,,0.0038342230558360987,
2014-05-03 00:00:00,,,,,315.7985860626172,0.8656759486365603,0.0014276439186264606,,,,,7.4375991920357825,,,,,,,,,,,,,0.003624296638291732,
2014-05-04 00:00:00,,,,,314.8174866541624,1.1181647669888903,0.0013223200115423464,,,,,7.444813158274419,,,,,,,,,,,,,0.003624296638291732,
2014-05-05 00:00:00,,,,,312.4405362548652,1.203690356061698,0.001274326077555139,,,,,7.337465763298256,,,,,,,,,,,,,0.00375810869251838,
2014-05-06 00:00:00,,,,,307.6084618142703,1.1545356758694874,0.0012269630692004305,,,,,7.407673001075652,,,,,,,,,,,,,0.004283255647185371,
2014-05-07 00:00:00,,,,,315.08580455230845,1.1703884540819989,0.0011962375242335033,,,,,7.546492424786385,,,,,,,,,,,,,0.004560206792561212,
2014-05-08 00:00:00,,,,,315.4662079839461,1.1825413889486132,0.0010298860460116104,,,,,7.48942879667455,,,,,,,,,,,,,0.004357485845337921,
2014-05-09 00:00:00,,,,,326.1446919672012,1.6181699441259705,0.0013177563311806107,,,,,7.80059502213192,,,,,,,,,,,,,0.004399535592482403,
2014-05-10 00:00:00,,,,,329.751106596038,1.8648864378492125,0.0011247369566794864,,,,,7.786082287207023,,,,,,,,,,,,,0.004335679558812858,
2014-05-11 00:00:00,,,,,318.4747115593933,1.8648864378492125,0.001018793991727741,,,,,7.517596691096437,,,,,,,,,,,,,0.00417531383789275,
2014-05-12 00:00:00,,,,,320.7119505993461,1.7944061024337088,0.0008608790410461315,,,,,7.562658917544496,,,,,,,,,,,,,0.0043131129676716295,
2014-05-13 00:00:00,,,,,321.58651390206524,2.021455155805298,0.0006830621031890826,,,,,7.604174268408379,,,,,,,,,,,,,0.004626724075020069,
2014-05-14 00:00:00,,,,,323.6168816969167,2.9229535680443184,0.0008149282017639773,,,,,7.602594941322254,,,,,,,,,,,,,0.0052146657919673435,
2014-05-15 00:00:00,,,,,327.43978329306685,4.216999780364595,0.0008287575957244308,,,,,7.650633282085072,,,,,,,,,,,,,0.005197305805695879,
2014-05-16 00:00:00,,,,,327.1466121495328,4.322429906542056,0.0007702978971962617,,,,,7.600759345794393,,,,,,,,,,,,,0.005045268691588786,
2014-05-17 00:00:00,,,,,327.75992990654214,3.460864485981309,0.0005600175233644861,,,,,7.556950934579438,,,,,,,,,,,,,0.004736419392523365,
2014-05-18 00:00:00,,,,,325.8323598130841,4.658294392523365,0.0005811915887850468,,,,,7.5642523364485985,,,,,,,,,,,,,0.0043837616822429894,
2014-05-19 00:00:00,,,,,325.3226394458622,5.060153117025156,0.0005956981407218375,,,,,7.510025519504192,,,,,,,,,,,,,0.004399562522785272,
2014-05-20 00:00:00,,,,,354.48839585461974,5.021164793460809,0.000478032404028609,,,,,7.757991534082618,,,,,,,,,,,,,0.004897825135016786,
2014-05-21 00:00:00,,,,,359.5861362971628,5.8423515647850275,0.0004562737642585552,,,,,7.743492249195672,,,,,,,,,,,1.1699327288680903,,0.004876425855513308,
2014-05-22 00:00:00,,,,,383.801580333626,8.21627158326017,0.000464588820602868,,,,,7.806555458004098,,,,,,,,,,,1.5364354697102722,,0.002921422300263389,
2014-05-23 00:00:00,,,,,381.67278063096114,9.897285399853263,0.00042333088774761557,,,,,8.239178283198827,,,,,,,,,,,2.1716801173881146,,0.0024321349963316212,
2014-05-24 00:00:00,,,,,385.28246515040354,8.877476155539252,0.00034556126192223036,,,,,8.143800440205428,,,,,,,,,,,2.714600146735143,,0.0030161408657373447,
2014-05-25 00:00:00,,,,,419.3617021276596,11.100513573000734,0.00034482758620689647,,,,,8.459280997798972,,,,,,,,,,,2.303741746148203,,0.0026749816581071164,
2014-05-26 00:00:00,,,,,427.88412174550797,8.28016134946828,0.00040924092409240926,,,,,8.47818115144848,,,,,,,,,,,2.214888155482215,,0.002786211954528786,
2014-05-27 00:00:00,,,,,418.8590702449041,7.750403284939141,0.0003959524857017158,,,,,8.17568558439654,,,,,,,,,,,1.6204722100014666,,0.0034044581316908643,
2014-05-28 00:00:00,,,,,424.05937683715456,5.2983539094650185,0.0003622868900646678,,,,,8.105526161081716,,,,,,,,,,,1.6681363903586126,,0.00367798353909465,
2014-05-29 00:00:00,,,,,417.41110784601824,6.8909785483397,0.00037981193064942696,,,,,7.919482809285923,,,,,,,,,,,1.2342051131354688,,0.003519688510138113,
2014-05-30 00:00:00,,,,,452.21577129418677,8.120820166090981,0.00041081796134342615,,,,,8.267803336517968,,,,,,,,,,,1.1538178878518408,,0.0031101638862350268,
2014-05-31 00:00:00,,,,,458.35231865951346,8.326596604688762,0.00045344308076725214,,,,,8.03263026383479,,,,,,,,,,,1.4257367531417653,,0.003046961122951423,
2014-06-01 00:00:00,,,,,463.16601749099726,9.502461968104653,0.0003652531785110605,,,,,8.186962592783129,,,,,,,,,,,1.2787535827147791,,0.003007275666936136,
2014-06-02 00:00:00,,,,,485.35743148923683,10.638454191462788,0.0003394313422966718,,,,,8.346190581147601,,,,,,,,,,,1.2710307839247668,,0.0031878627580633322,
2014-06-03 00:00:00,,,,,489.27079516306327,10.186881641626973,0.0003869549285452547,,,,,8.413338219127885,,,,,,,,,,,1.4144375229021615,,0.003213631366801026,
2014-06-04 00:00:00,,,,,470.83730828502235,9.172965436266237,0.0003331621046451897,,,,,8.116239818008365,,,,,,,,,,,1.3282453951713509,,0.0029001247523299327,
2014-06-05 00:00:00,,,,,485.92909265128617,7.820446672071937,0.00036411881771946633,,,,,8.321662858406428,,,,,,,,,,,1.3341195548020934,,0.002831134370162895,
2014-06-06 00:00:00,,,,,479.1819381322386,8.627767189561647,0.00031153789766896344,,,,,8.209939891511508,,,,,,,,,,,0.908957630845917,,0.0028705468406392018,
2014-06-07 00:00:00,,,,,480.1128866735083,7.608855006597272,0.0003305966867028295,,,,,8.143967160240432,,,,,,,,,,,0.9969212725406832,,0.0029035332062747397,
2014-06-08 00:00:00,,,,,480.9705321800322,6.9637883008356525,0.0003650491130332795,,,,,8.261252015833454,,,,,,,,,,,0.9822606655915554,,0.002913062600791673,
2014-06-09 00:00:00,,,,,477.0429159318048,7.0105820105820085,0.0003358318636096413,,,,,8.21575543797766,,,,,,,,,,,1.1169900058788949,,0.0031047912992357434,
2014-06-10 00:00:00,,,,,482.1362663320292,8.599689968258655,0.00032331881597401634,,,,,8.20107772938658,,,,,,,,,,,1.277035506016092,,0.0033564626854654164,
2014-06-11 00:00:00,,,,,467.2768878718537,7.581014246696683,0.000410422971875692,,,,,8.075588691223146,,,,,,,,,,,1.1958367166162251,,0.0032634531630619324,
2014-06-12 00:00:00,,,,,433.877882909521,7.525133057362508,0.0004280011827321112,,,,,7.517740981667652,,,,,,,,,,,1.2862211709047902,,0.002992312241277351,
2014-06-13 00:00:00,,,,,443.446135658342,7.861681690557116,0.0003967784838185312,,,,,7.57351854588444,,,,,,,,,,,1.418649327619329,,0.003074479089700015,
2014-06-14 00:00:00,,,,,426.5996748928624,7.566129747303089,0.000406383921974287,,,,,7.337076991281218,,,,,,,,,,,1.7289788680360574,,0.002968080390128565,
2014-06-15 00:00:00,,,,,438.1114230826069,7.647406531697947,0.0003945618442441258,,,,,7.344465789862569,,,,,,,,,,,1.987586818383331,,0.003101078764592877,
2014-06-16 00:00:00,,,,,437.6219331953888,7.4859592078037265,0.0003709725096068578,,,,,7.175583801359742,,,,,,,,,,,2.349985220218741,,0.003083801359739876,
2014-06-17 00:00:00,,,,,450.22110849056605,7.5250589622641515,0.0003500884433962264,,,,,7.119693396226416,,,,,,,,,,,2.0784198113207544,,0.0031426886792452835,
2014-06-18 00:00:00,,,,,448.2489124824891,7.535206075352062,0.000407726904077269,,,,,7.137064071370642,,,,,,,,,,,2.05706702057067,,0.0031313131313131307,
2014-06-19 00:00:00,,,,,439.1116005873715,8.054331864904553,0.0005814977973568281,,,,,7.334801762114536,,,,,,,,,,,2.2980910425844345,,0.003105726872246696,
2014-06-20 00:00:00,,,,,437.26081836914915,7.609655578451575,0.0005431262879010894,,,,,7.234324403885782,,,,,,,,,,,3.3559022667059173,,0.00308213129231675,
2014-06-21 00:00:00,,,,,437.8790108919635,6.836914924933764,0.0005593170444509862,,,,,7.234324403885782,,,,,,,,,,,3.687076832499264,,0.0030541654400942013,
2014-06-22 00:00:00,,,,,443.2366794230204,6.962025316455697,0.000682219605534295,,,,,7.190167795113335,,,,,,,,,,,3.2013541360023545,,0.003081395348837209,
2014-06-23 00:00:00,,,,,436.87849367461024,7.208002353633423,0.0006766696087084438,,,,,7.149161518093558,,,,,,,,,,,2.9273315681082672,,0.00300456016475434,
2014-06-24 00:00:00,,,,,427.63988838302254,6.932001762373329,0.0006278454986047878,,,,,7.0715229842855045,,,,,,,,,,,2.408576883536496,,0.002973270671170509,
2014-06-25 00:00:00,,,,,415.96768270290124,6.603011384502389,0.0005398457583547559,,,,,6.749908189496878,,,,,,,,,,,2.489900844656629,,0.002887256702166728,
2014-06-26 00:00:00,,,,,427.12038806408935,7.349698662354842,0.0006306041452300455,,,,,6.680876084080553,,,,,,,,,,,2.1240629134205498,,0.0029773629281199467,
