,ADA,ADST,BIS,BTC,DASH,EMC2,ETH,FUN,IOTA,LTC,TRX,UBQ,XLM,XMR,XRP,TOTAL
2018-01-13 00:00:00,674.5479311197166,229.78363681305103,227.37414517590835,82.82227898162645,0.0,36.019650655021834,2463.1044740875013,72.31080705446156,154.36995962758508,213.5535964406361,234.30551207052815,86.02789816264317,514.0726419049189,0.0,1535.3464612342425,6523.6389933278415
2018-01-14 00:00:00,612.0908066243718,155.44187196176978,213.80407019856634,79.42984262997446,0.0,30.283698607563647,2410.8057046222293,68.43817865699927,146.5339210678092,196.65485704869408,192.79749526242068,78.67123671417976,482.911249831095,0.0,1413.7348603444013,6081.597793570075
2018-01-15 00:00:00,594.0278174178133,121.6501606657329,180.6327758095081,79.70552854906484,0.0,28.102327593309713,2278.779974623054,63.82922379830271,136.3470709401005,191.7854494520887,172.1310373238856,72.66579879706683,458.73338384279486,0.0,1276.92180934333,5655.312358156052
2018-01-16 00:00:00,477.9867496086347,79.92832320177969,147.46148142044987,66.2713191068633,0.0,19.19494520886545,1858.5730319683612,44.463472574771366,101.8685012770866,155.17014089148884,123.90778610859358,58.7031556397792,337.729996531268,0.0,896.8855565625772,4368.144460100519
2018-01-17 00:56:00,476.30930577039993,80.002890735327,145.9502885532,65.740203606,0.0,19.316136465,1842.1825546449863,42.99065817852959,101.7019605388611,154.171155468,120.503877,58.65826992269881,337.686902871201,0.0,900.4152416985,4345.629445452703
2018-01-17 01:12:00,480.94020917600005,79.941657218976,146.12313075024,65.71297291999998,0.0,18.659935377000004,1867.2889787627034,45.141209299305004,103.19061262965839,157.92947519999996,123.829182408,57.92052248159521,343.690836113016,0.0,912.06750285,4402.436225186494
2018-01-17 01:13:00,480.94020917600005,79.941657218976,146.12313075024,65.71297291999998,0.0,18.659935377000004,1867.2889787627034,45.141209299305004,103.19061262965839,157.92947519999996,123.829182408,57.92052248159521,343.690836113016,0.0,912.06750285,4402.436225186494
2018-01-17 08:12:00,443.6319961466,76.75277366238299,134.71327707996,64.2386580024,0.0,20.8090375335,1756.5946945395663,44.137304238275995,99.97278815591429,149.520352812,123.961467276,57.6612205479858,324.010830813021,0.0,897.412748661,4193.417149468607
2018-01-17 19:32:00,372.7744554968,54.97720432942501,120.42920584332,56.980675420899985,0.0,15.747372018,1510.5990163905842,37.130657078097,87.51017774313539,129.407144372,117.989465664,47.968595481949805,261.71044136122504,0.0,748.33272646875,3561.5571376681864
2018-01-17 20:11:00,374.799983915,53.689939852437,120.12483321246,57.02509386265999,0.0,16.143237477,1517.1689388956243,37.2362599013652,89.12040327736258,130.717946326,128.946723348,49.117271742243,262.483833511908,0.0,756.6456068077499,3593.2200721298095
2018-01-17 21:30:00,446.508988695,62.19091593483301,129.80160826506003,62.38844898439999,0.0,17.635405194,1699.516236474883,40.844313178023604,99.40080478445701,144.06065093200002,162.80069980800002,53.57221049377021,315.454359968901,0.0,853.7147027122501,4087.889345425578
2018-01-17 21:49:00,441.8741254356,61.819548797601,121.89210988560001,61.66092527979998,0.0,17.6771333475,1679.001202678837,41.27563263721319,99.68310947924009,143.17342690200002,165.707589216,53.256022788920404,309.947169518055,0.0,846.0279286582501,4042.9959246246167
2018-01-17 21:49:00,441.8741254356,61.819548797601,121.89210988560001,61.66092527979998,0.0,17.677133347499996,1679.001202678837,41.27563263721319,99.68310947924009,143.17342690200002,165.707589216,53.256022788920404,309.947169518055,0.0,846.02792865825,4042.9959246246167
2018-01-17 22:28:00,452.2039415696,64.069103549304,129.30419694594,62.181811645799996,0.0,18.2532320325,1723.5341785929606,44.984006021343596,103.8795726434499,145.26596726399998,169.867510344,55.887890578047006,329.07609044406,0.0,928.16853990075,4226.676041531756
2018-01-17 23:48:00,470.4314252998,79.012997617932,148.85467643652,64.6545908778,0.0,18.568916154,1764.2333867783234,48.0465397054602,108.5488767235521,152.608257186,166.99492608,60.26504894306041,348.9328205593381,0.0,947.6155503179998,4378.768012679786
2018-01-18 00:15:00,452.858168348,85.24798579143,124.64163923442,63.022098662599994,0.0,18.4029234885,1719.2995283026087,46.6565081927958,102.71224662104669,148.60470985799998,157.20222969600002,56.516838885096604,335.071779118695,0.0,905.1383915145,4215.375047713693
2018-01-18 00:59:00,483.2827402672,87.30447881784299,132.87526303782002,64.04383730359999,0.0,19.0151939295,1775.5246205000153,49.2277997237994,105.6970549275828,152.517490488,170.67344994000004,57.8660753023044,362.52720125765103,0.0,985.4308578622499,4445.986063357566
2018-01-18 01:00:00,483.2827402672,87.30447881784299,132.87526303782,64.04383730359999,0.0,19.0151939295,1775.5246205000153,49.2277997237994,105.69705492758278,152.517490488,170.67344994000004,57.866075302304395,362.52720125765103,0.0,985.4308578622499,4445.986063357566
2018-01-18 01:00:00,483.2827402672,87.30447881784299,132.87526303782002,64.04383730359999,0.0,19.0151939295,1775.5246205000153,49.2277997237994,105.6970549275828,152.517490488,170.67344994000004,57.8660753023044,362.52720125765103,0.0,985.4308578622499,4445.986063357566
2018-01-18 01:00:00,483.2827402672,87.30447881784299,132.87526303782,64.04383730359999,0.0,19.0151939295,1775.5246205000153,49.2277997237994,105.69705492758278,152.517490488,170.67344994000004,57.866075302304395,362.52720125765103,0.0,985.4308578622499,4445.986063357566
2018-01-18 01:03:00,478.8367685068,87.75834107544,133.56603019884,64.37677647379999,0.0,19.114046577,1784.7548871221825,49.483716006344395,106.1847754815144,153.310370004,171.56071542,58.16689867412641,364.411840099284,0.0,990.55373227875,4462.078897918082
2018-01-18 01:09:00,480.5059558274,89.153319416112,134.08137024024,64.4354650604,0.0,19.0239793245,1788.6085851283917,49.5990305471736,106.305554594877,153.666282581,173.39717498399997,58.339743859654796,366.195001920516,0.0,989.9774497574999,4473.288913241765
2018-01-18 01:21:00,472.4789386247999,88.77080722853701,142.56026323404,64.40209311899999,0.0,19.1688267015,1775.2702148603255,48.773555708913,105.6027686842392,151.969738565,170.766239484,57.7627944166872,359.26778093166,0.0,981.71234597025,4438.506367528951
2018-01-18 01:24:00,473.89466511459995,89.228271124755,143.26362868236,64.40209311899999,0.0,19.2945139785,1775.2702148603255,49.3039503947016,105.6027686842392,151.969738565,170.76623948399998,57.999894875049606,359.26778093166,0.0,969.15545438175,4429.41921419594
2018-01-18 01:26:00,473.89466511459995,89.228271124755,143.26362868236,64.47171389329999,0.0,19.2945139785,1769.5512566319328,49.3039503947016,105.12981487276949,151.461761723,172.380599916,57.999894875049606,361.40528410484404,0.0,969.15545438175,4426.540809693563
2018-01-18 01:26:00,473.89466511459995,89.228271124755,143.26362868236,64.40209311899999,0.0,19.2945139785,1775.2702148603255,49.3039503947016,105.6027686842392,151.969738565,170.766239484,57.999894875049606,359.26778093166,0.0,969.15545438175,4429.41921419594
2018-01-18 01:29:00,473.89466511459995,89.228271124755,143.26362868236,64.47171389329999,0.0,19.116931689,1769.5512566319328,48.7723062678048,105.12981487276949,151.461761723,172.380599916,56.967317132148004,361.40528410484404,0.0,969.15545438175,4424.799005534264
2018-01-18 01:31:00,468.8064222544,88.65888533535602,146.35777480692,64.1437482623,0.0,19.116931689,1753.7387770502917,48.7723062678048,104.7178369226946,149.977285709,171.867888516,56.967317132148,351.948798902997,0.0,952.420514814,4377.494487662912
2018-01-18 01:36:00,466.26724821079995,88.40133012072602,146.11920817086002,63.63453846679999,0.0,19.138200138,1742.5859286651985,48.37149079189739,105.93149112723209,150.072634113,173.83797072000002,57.578416232162404,350.34662614253403,0.0,956.5758147734999,4368.860897672711
2018-01-18 01:42:00,472.8922393714,89.558193504465,148.13514139368,64.528676345,0.0,19.371006414,1765.2400419674525,49.09096992996,107.74200521824409,151.204485426,176.63088648000002,57.578416232162404,354.54068382759306,0.0,971.1269470282499,4427.639693138207
2018-01-18 08:02:00,485.29069135340006,117.25651615734002,152.1762606597,65.38827825809999,0.0,20.4232025925,1778.3883936830216,52.6656487452876,108.0016141928559,152.705953773,176.45967816,59.540968380974405,374.5165235969881,0.0,1075.48147598175,4618.295205534918
2018-01-18 22:29:00,525.1575547066,157.494274555275,163.44949740750002,68.312467125,0.0,21.203633826,1894.0997079083627,60.4076921011386,112.4191692956739,163.205193375,200.251519584,63.76195568902501,403.94936420208,0.0,1265.1290206312501,5098.841050406905
2018-01-18 22:40:00,517.889857041,159.852454903323,162.7748005635,67.69071671249999,0.0,20.9484089145,1879.3355368150126,59.663988296991,111.93151714197751,162.21892350000005,197.040247716,64.44017932714861,397.486581311223,0.0,1257.6513463312501,5058.924558574426
2018-01-18 23:29:00,483.5549983424,134.579374827723,157.696032033,65.43251006249999,0.0,20.289552858,1802.9606896662374,57.5099902084338,108.39943901011499,155.10830175,181.02087486,60.5983513826136,375.56337616751705,0.0,1181.35946977425,4784.07296094279
2018-01-18 23:38:00,484.09373866039994,129.5200670211,147.0833138565,65.0967534,0.0,20.2024064745,1787.9866014483378,55.911829181221805,107.53526499853498,154.713630375,185.33023536,59.106557172870005,371.86623621730797,0.0,1177.74124027425,4746.187874440023
2018-01-18 23:41:00,488.27275943679996,129.454158624273,158.49872987400002,65.30495684999998,0.0,20.0023742745,1798.6573886129627,55.8295404337404,107.48941403928748,156.13461075,185.638755612,60.2907311774586,379.958949228483,0.0,1189.6286317312502,4795.161000644755
2018-01-19 22:13:00,486.3476789611999,114.39758969112602,138.86268256266,65.83237770199999,0.0,24.049357029,1815.1653151527717,61.778258186515195,104.40905955365159,156.79387521200002,181.842832116,62.510316546169804,381.88939707425703,0.0,1157.43731361075,4751.316053398101
2018-01-19 23:30:00,480.62865675380004,114.73049479594502,132.16272905160002,65.40909193,0.0,24.071934991499997,1796.7969148780014,61.0588531522746,102.5493097331604,155.171824522,178.81052085599998,62.09324259801061,375.97831824708,0.0,1159.3067985135,4708.768690022873
2018-01-19 23:31:00,480.62865675380004,114.73049479594502,132.16272905160002,65.40909192999999,0.0,24.071934991499997,1796.7969148780014,61.058853152274594,102.5493097331604,155.171824522,178.81052085599998,62.09324259801061,375.97831824708,0.0,1159.3067985135,4708.768690022873
2018-01-19 23:31:00,480.62865675380004,114.73049479594502,132.16272905160002,65.40909193,0.0,24.071934991499997,1796.7969148780014,61.0588531522746,102.5493097331604,155.171824522,178.81052085599998,62.09324259801061,375.97831824708,0.0,1159.3067985135,4708.768690022873
2018-01-19 23:38:00,483.35423469000006,115.053345727866,137.359514703,65.60929466,0.0,24.1891271325,1802.3074349604326,62.2813241427894,103.1861943853224,156.04699645600002,179.39397850799998,61.68688958177341,377.785198296342,0.0,1165.82738100075,4734.080914244776
2018-01-19 23:38:00,483.35423469000006,115.053345727866,137.359514703,65.60929465999999,0.0,24.1891271325,1802.3074349604326,62.2813241427894,103.1861943853224,156.04699645600002,179.39397850799998,61.68688958177341,377.78519829634206,0.0,1165.82738100075,4734.080914244776
2018-01-19 23:39:00,483.35423469000006,115.053345727866,137.359514703,65.60929466,0.0,24.1891271325,1802.3074349604326,62.2813241427894,103.1861943853224,156.04699645600002,179.39397850799998,61.68688958177341,377.785198296342,0.0,1165.82738100075,4734.080914244776
2018-01-20 14:19:00,531.0382341047999,126.662356631349,134.50782866028,72.4767518832,0.0,27.532603399499997,1973.8518515493738,65.0095726990536,115.10858267451181,166.254061256,190.137230208,75.369421530615,396.09750850049704,0.0,1178.37895880475,5052.42496190193
2018-01-20 14:32:00,527.0973716388,126.698153392944,129.8864814288,72.52715694559998,0.0,27.587504826,1974.867865246601,64.940644047303,114.8564399916747,166.310521472,189.168598548,75.49317790546141,396.718611956316,0.0,1178.5450255019998,5044.6975529015
2018-01-20 14:33:00,527.0973716388,126.69815339294402,129.8864814288,72.52715694559998,0.0,27.587504826,1974.867865246601,64.940644047303,114.8564399916747,166.310521472,189.168598548,75.49317790546141,396.71861195631607,0.0,1178.5450255019998,5044.6975529015
2018-01-20 14:56:00,530.0539656474,129.042841092858,139.25975119002007,73.18070440240001,0.0,27.707433687,1987.445414119172,64.1280114647316,115.3521649613949,167.888134464,190.503544032,75.58681525859521,398.064209400927,0.0,1181.866359078,5080.079348798498
2018-01-20 14:59:00,530.0539656474,129.04284109285803,139.2597511900201,73.18070440240001,0.0,27.707433687,1987.4454141191723,64.1280114647316,115.3521649613949,167.888134464,190.503544032,75.58681525859521,398.064209400927,0.0,1181.866359078,5080.079348798498
2018-01-20 15:27:00,523.9286180662,124.44855083375401,139.00608771276,73.0426632656,0.0,27.608824692,1985.430904202256,63.874063747051196,116.04439001171939,167.32107751200002,190.756711656,75.019623390498,396.662355374211,0.0,1176.9673920165,5060.111262480549
2018-01-20 16:48:00,524.2317030518,122.27166042732901,127.5762570378,72.83646073759999,0.0,27.682100235,1988.7417074570137,63.21587277667139,117.61911445910668,167.364445504,188.339536776,74.39636839428361,402.929646421599,0.0,1213.16992805025,5090.374801328452
2018-01-20 16:49:00,524.2317030518,122.27166042732901,127.5762570378,72.83646073759999,0.0,27.682100235,1988.7417074570137,63.215872776671404,117.61911445910668,167.364445504,188.339536776,74.39636839428361,402.929646421599,0.0,1213.16992805025,5090.374801328452
2018-01-20 19:36:00,545.307475275,124.20356675983201,139.38643318523998,74.7678910832,0.0,27.894083796,2038.4387912334546,63.6740151592878,121.1055318151899,175.187867608,189.84295956,75.00262552805822,415.64516201875796,0.0,1211.0186097112498,5201.47501273327
2018-01-20 23:28:00,543.3139337674,123.67444592065502,152.30889522768,75.01533411679999,0.0,27.617588297999998,2041.1540002519064,63.7797403488672,118.5444158502054,175.02748786400002,198.407974272,80.379914566074,412.59362073363906,0.0,1202.3906909175,5214.208042134727
2018-01-21 01:06:00,535.2412651352,125.576148735135,150.10798272443992,73.82737844159998,0.0,27.459291037499998,2024.4598441578112,63.7667838339516,117.01482805894199,172.84599604,191.667076128,80.548700369241,406.22369931835203,0.0,1189.81491418575,5158.553908165923
2018-01-21 11:52:00,480.4071295886,111.17377026315,139.698795651,68.6213373944,0.0,24.262746813,1890.5562458542815,55.7746871379444,111.28519685712,158.910141856,174.38912091600002,75.26713614019081,365.899869549315,0.0,1076.01394833225,4732.2601263532515
2018-01-21 14:32:00,494.9704488202001,94.28748907189501,142.7521333392,69.91186187999999,0.0,24.256475018999996,1946.48836160093,57.27354372340199,112.28890694430748,162.11705875,178.138227636,84.297490171068,377.89694516361607,0.0,1117.1930719612499,4861.872014080869
2018-01-21 15:38:00,481.30867846600006,102.93126379389001,139.5826182474,68.53181153,0.0,23.893174925999997,1928.6777461604452,54.79949661123779,109.54484933371651,158.97247455,171.556688304,78.967072297179,365.878658602494,0.0,1077.51351580875,4762.158048631112
2018-01-21 16:37:00,483.27973067460005,99.51423839790301,139.6945962036,68.37834534999999,0.0,23.9252383935,1911.8128271150304,54.9813584743308,109.619149731168,158.68697509999996,171.25436645999997,78.75987184848901,366.28603238492997,0.0,1078.94735294625,4745.140083079801
2018-01-21 18:56:00,458.4537144744,91.67321972396701,134.3415109659,66.06604521999999,0.0,22.429409427,1832.6720491646358,52.346174437989,106.62962850386549,155.80171275,161.91467632800004,72.92084395234801,350.5740207632911,0.0,1033.117390125,4538.940395836396
2018-01-21 21:55:00,447.5341458862,91.570666457718,132.0399747378,64.84805057499999,0.0,22.335759063,1800.78106517533,51.058167357365996,103.07176758715649,152.56877915,155.54243662800002,64.766239243293,340.49607980228103,0.0,1018.52998387875,4445.143115541894
2018-01-22 19:43:00,421.04911836459996,87.77502700942502,131.44143976344,61.41130268209999,0.0,20.513347704,1723.408441664933,48.82811866973459,92.87752241049479,143.883764324,153.927359424,62.7747602562294,363.75744769373705,0.0,926.10733634325,4237.754986309943
2018-01-22 21:22:00,419.1416092946,85.86789256993501,131.44143976344,61.162866282699994,0.0,20.749415436,1717.6679776578028,48.6573009362568,91.9741754501163,143.827338677,153.69037174800002,64.51180216093321,355.309686587061,0.0,929.8717243447501,4223.873600908596
2018-01-22 22:43:00,401.0918331132,82.59259403448901,131.44143976344,59.0219627487,0.0,19.749099114,1643.799987930185,46.6097158094184,87.15062155927379,137.57226949,145.88083638,59.8702032692436,337.723543440954,0.0,889.2404745727499,4041.7445812256537
2018-01-22 23:19:00,411.4986997626,86.705471047419,131.44143976344,60.25899283879999,0.0,20.168427537,1694.3857480662116,47.186083049634,91.5001418954733,141.683981854,149.20227558,62.19748477066021,347.673348182448,0.0,918.0957530835,4161.9978474311865
2018-01-23 07:19:00,414.604487465,85.563825318594,131.10486501786,60.5357720709,0.0,22.17986721,1699.6598180968354,48.2018137505856,92.4585584682111,140.76897168899998,152.103664584,63.2657642713692,347.891761762236,0.0,974.880247779,4233.219417483591
2018-01-23 22:59:00,432.18524177579997,101.31004906413303,117.82943824842,63.241236912,0.0,23.128089381,1741.5418420683081,51.3262571244408,98.7914895166386,147.565329856,155.864148576,67.3967546374902,374.062608889065,0.0,1032.8254495019999,4407.067935551296
2018-01-23 23:15:00,436.1905607868,96.31507690148402,120.10152368262001,63.31023149919999,0.0,23.362797235499997,1749.08400389968,51.3262571244408,99.90319930019218,147.824365024,156.70453683600005,68.823928689783,379.124074755666,0.0,1057.6908095175002,4449.761365252866
2018-01-24 07:57:00,424.8277976718,92.030617751373,114.6239314962,62.6549380247,0.0,22.5780483375,1739.9469230332113,52.6705035590142,98.24942705390669,146.056534595,153.66098299200002,68.08139592917101,400.499367556176,0.0,1025.86359578175,4401.744063781802
2018-01-24 19:05:00,462.378566493,94.70748412017899,111.74697318276002,63.19388570040001,0.0,22.366978839,1780.6404894092514,51.3261899876448,92.13289259890979,144.74082985200002,157.53060787200002,69.92394769830901,421.242823633878,0.0,1009.5040913895001,4481.435760776832
2018-01-24 20:47:00,470.4159424872,91.979434374975,110.51987067216,63.69784580879998,0.0,22.858751573999996,1793.9796558445569,51.324656418549,91.2148298586195,145.216218231,158.593853712,70.8559414826592,429.11863066715404,0.0,1013.12265252825,4512.898283659923
2018-01-24 22:06:00,470.4548064294,89.34307729817401,112.18653229098,63.648127771199995,0.0,22.9047326865,1790.402962253743,51.1968572838108,91.70610089072188,145.741647492,155.671876212,69.0825501228024,427.17873603762,0.0,1005.5281415737501,4495.046148342702
2018-01-24 22:29:00,474.30458549819997,88.90237875078,108.62013638472001,63.90236773619999,0.0,23.082954903000005,1799.8716969772497,51.161073498216,92.5013458729866,146.090319444,160.911030756,72.981716793765,433.75353150977105,0.0,1009.8242522099998,4525.907390334888
2018-01-24 22:58:00,470.04150271960003,87.35761672344,104.50517780454,63.9458710191,0.0,23.0319616275,1802.7226846221013,51.4274069413728,92.259932216892,146.0063799,161.03577778800002,70.86388335731701,430.54411949141405,0.0,1005.6547167840001,4509.397030995277
2018-01-24 23:06:00,471.7836566178,86.436607537035,110.88912395466,63.98089963649999,0.0,23.050630106999996,1803.7594074020471,51.1968572838108,92.3566512003861,146.190401208,160.500702108,71.44496390626021,430.463884170051,0.0,1005.47602235325,4517.529807484801
2018-01-25 00:14:00,460.4488189774,86.091684242445,103.97197606643999,63.353774389499996,0.0,22.719682314,1800.6837964882075,50.552647234515,92.9730428253792,145.192004901,156.531294672,71.0291920238664,419.892320978388,0.0,997.9410762090001,4471.381311322141
2018-01-25 08:08:00,493.58080923200004,86.505210652014,108.53712742368002,65.1365106,0.0,23.338783836,1871.1772103676967,52.740719210476804,96.70907341085758,147.68617768,159.21398652,71.184280683096,457.83722381067,0.0,1019.3243963219999,4652.971509748491
2018-01-25 08:17:00,496.116842191,87.419573257968,108.96149833344,65.19561047999998,0.0,23.573904867,1870.7985062166401,52.6755317883516,96.90446149784401,147.8863936,159.764141184,71.39497566312481,461.48430537637205,0.0,1023.5598676200001,4665.73561207574
2018-01-25 21:07:00,470.7067773262,77.672682005184,111.602507178,63.3757858993,0.0,22.970412053999997,1829.1016510751965,49.7588354393166,91.83559764354361,144.474391677,152.57773846799998,68.7135598160724,441.594946508508,0.0,974.10105418725,4498.485939277572
2018-01-25 21:35:00,472.38193271680007,76.77747773356501,106.94463568656002,63.36457460129999,0.0,23.041403595000002,1822.3984423475467,49.5976967417142,90.3672029500449,144.367083539,152.144313036,67.9611805626966,438.742428369021,0.0,973.583933067,4481.672304946248
2018-01-25 22:06:00,473.93621575320003,77.904557093916,107.3148151284,63.451462160799984,0.0,23.163818953499998,1827.9701631569742,49.9148006134212,91.03018924893959,144.45917634399999,152.836335012,68.9912513829708,441.46176943389304,0.0,980.0405596440002,4502.475113926015
2018-01-25 22:10:00,474.3055063126,78.04676943900901,107.34441776106,63.451462160799984,0.0,23.1256564965,1827.9701631569742,50.1950815359372,91.290280943565,144.45917634399999,152.949719676,68.2181510570052,445.57240127830204,0.0,979.98146014275,4506.910246304502
2018-01-25 22:13:00,474.3055063126,78.04676943900901,107.34441776106,63.62860066919999,0.0,23.1256564965,1831.7760770637217,50.1950815359372,91.290280943565,144.67299181299998,152.949719676,68.21815105700522,445.57240127830204,0.0,979.98146014275,4511.10711418865
2018-01-25 22:15:00,474.3055063126,78.04676943900901,107.34441776106,63.62860066919999,0.0,23.1256564965,1831.7760770637217,50.1950815359372,91.290280943565,144.67299181299998,152.949719676,68.2181510570052,445.57240127830204,0.0,979.98146014275,4511.10711418865
2018-01-25 22:20:00,475.8449584404,77.56167098339101,108.1603952496,63.71212483929999,0.0,23.300901098999997,1837.9821168576073,50.0219728543008,90.8641570649538,145.286409975,153.26379304800003,68.1927604456728,448.56181639577704,0.0,981.51066108675,4524.263738339752
2018-01-25 22:25:00,475.8449584404,77.584223512593,108.3761134353,63.78555884119999,0.0,23.5550291895,1839.7136362476137,50.1675403754664,90.8641570649538,145.296820466,153.659865744,69.04028152974601,449.376502734936,0.0,981.51066108675,4528.775348668459
2018-01-25 22:50:00,475.4667693914,79.40090684288701,108.76446478812,63.43016069459999,0.0,23.1576207075,1828.1758882330148,49.84556731262459,90.4456493461521,144.722641847,152.758535028,68.52167100420841,447.82748271952204,0.0,979.3092026587501,4511.826560573779
2018-01-25 23:01:00,471.83986157680005,80.202616608303,108.98076916674,63.29114059939999,0.0,23.050376635499997,1823.5470740221056,49.5070086743604,90.18479603792339,144.195710841,152.378154864,68.10856284475202,450.766305423054,0.0,975.80755391175,4501.859931205689
2018-01-25 23:10:00,471.3956747484,79.203188980062,108.69500118696001,63.11400209099999,0.0,22.9990609215,1818.3010845830754,49.525268046111,89.7266843071335,143.92663968899998,151.768353288,67.79789266857,448.648865051985,0.0,971.552385855,4486.654101416797
2018-01-25 23:20:00,473.9213848446,80.146892149506,114.41651574966,63.078686502299995,0.0,23.075710164,1812.5922137229543,49.5681267832722,89.8908124499781,143.991505056,152.004847476,67.5539093253018,450.866002252428,0.0,971.8774334347501,4492.984039910751
2018-01-25 23:30:00,474.13939969179995,79.70361440391001,114.27289902227999,63.152120504199985,0.0,23.076755217,1811.9921822511699,49.448325161015994,90.0450395922033,143.979492951,152.341907232,68.221069518036,454.48335822348,0.0,971.892208287,4496.748372055095
2018-01-25 23:40:00,472.84169199459996,80.466240420846,110.51043385992001,63.015342668599985,0.0,22.973475141,1808.9405936232372,49.1908177364058,89.8192205953218,143.88179449700002,151.754870964,67.426810348686,451.58694384916805,0.0,968.6491201462501,4481.057355845035
2018-01-25 23:50:00,471.4156965352001,79.89410669209201,110.42279834778,62.894260650199996,0.0,23.200035453,1805.7518549446113,49.235553137025,89.80132263046889,143.915428391,151.49494824,67.8158412037272,452.70890448245103,0.0,967.496678811,4476.047429518556
2018-01-26 00:10:00,474.96897012619996,81.684872294508,109.88809179702001,63.53629544849999,0.0,23.0625150615,1808.397810215314,49.810449638052006,90.8153053925238,145.456966514,152.78297262,68.1142800282294,453.061237370877,0.0,974.68973667675,4496.269503183475
2018-01-26 00:20:00,476.5278943672,81.469305286992,110.21199851766,63.66019419479999,0.0,23.5459747575,1809.1764120012235,49.88902527735841,91.07741748097081,145.523239816,153.319446792,68.524433127768,455.601479939523,0.0,975.6366165067499,4504.163438065746
2018-01-26 00:30:00,476.6521293052,81.89822950791302,110.51224082388002,64.21745567929999,0.0,23.238834372,1841.3932236759676,50.0227318167786,91.4121676709142,145.77459343700002,153.337961424,68.6780380406034,457.28721585718205,0.0,976.7997129015,4541.224534512239
2018-01-26 00:40:00,476.67383298579995,83.17793077757099,110.55897805032,64.1342907674,0.0,23.366382192,1822.4991536712303,50.171488019071205,91.59088045676249,145.907948252,153.379451676,68.55388756945202,464.150301007077,0.0,977.7465927315001,4531.911118156184
